timestamp_utc,pm1_0,pm2_5,pm10,aqi_api,aqi_sensor
2026-02-28T12:02:39Z,7,15,17,57,57
2026-02-28T12:07:40Z,6,12,12,57,50
2026-02-28T12:12:40Z,5,10,10,57,42
2026-02-28T12:17:41Z,6,10,11,57,42
2026-02-28T12:22:41Z,5,10,11,57,42
2026-02-28T12:27:42Z,6,12,14,57,50
2026-02-28T12:32:43Z,6,12,15,57,50
2026-02-28T12:37:43Z,9,14,14,57,55
2026-02-28T12:42:44Z,5,13,14,63,53
2026-02-28T12:47:45Z,4,10,10,63,42
2026-02-28T12:52:45Z,5,6,7,63,25
2026-02-28T12:57:46Z,2,5,5,63,21
2026-02-28T13:02:47Z,4,6,7,63,25
2026-02-28T13:07:47Z,10,17,17,63,61
2026-02-28T13:12:48Z,10,20,22,63,68
2026-02-28T13:17:48Z,12,20,21,63,68
2026-02-28T13:22:49Z,11,18,21,63,63
2026-02-28T13:27:50Z,7,17,17,63,61
2026-02-28T13:32:51Z,6,13,14,63,53
2026-02-28T13:37:51Z,9,13,18,63,53
2026-02-28T13:42:52Z,9,16,17,63,59
2026-02-28T13:47:52Z,13,21,21,63,70
2026-02-28T13:52:53Z,16,23,25,63,74
2026-02-28T13:57:53Z,17,23,23,63,74
2026-02-28T14:02:54Z,10,20,21,63,68
2026-02-28T14:07:54Z,10,18,20,63,63
2026-02-28T14:12:55Z,15,23,23,63,74
2026-02-28T14:17:55Z,17,25,25,63,78
2026-02-28T14:22:56Z,16,21,22,63,70
2026-02-28T14:27:56Z,14,22,23,63,72
2026-02-28T14:32:57Z,15,21,23,63,70
2026-02-28T14:37:58Z,9,18,20,63,63
2026-02-28T14:42:58Z,11,18,18,63,63
2026-02-28T14:47:59Z,11,18,20,63,63
2026-02-28T14:52:59Z,10,17,18,63,61
2026-02-28T14:58:00Z,9,18,21,63,63
2026-02-28T15:03:01Z,10,20,20,63,68
2026-02-28T15:08:02Z,9,18,18,63,63
2026-02-28T15:13:02Z,12,22,22,63,72
2026-02-28T15:18:03Z,12,22,23,63,72
2026-02-28T15:23:03Z,16,22,23,63,72
2026-02-28T15:28:04Z,18,25,27,63,78
2026-02-28T15:33:04Z,23,31,32,63,91
2026-02-28T15:38:05Z,23,33,34,60,95
2026-02-28T15:43:05Z,23,32,33,60,93
2026-02-28T15:48:06Z,27,38,40,60,107
2026-02-28T15:53:06Z,27,39,42,60,110
2026-02-28T15:58:07Z,27,37,39,60,105
2026-02-28T16:03:07Z,31,44,45,60,122
2026-02-28T16:08:08Z,28,40,40,60,112
2026-02-28T16:13:08Z,37,52,54,60,142
2026-02-28T16:18:09Z,32,45,46,60,124
2026-02-28T16:23:10Z,32,46,48,60,127
2026-02-28T16:28:10Z,34,49,51,60,134
2026-02-28T16:33:11Z,30,44,45,60,122
2026-02-28T16:38:11Z,36,52,54,60,142
2026-02-28T16:43:12Z,33,47,49,60,129
2026-02-28T16:48:13Z,34,51,54,60,139
2026-02-28T16:53:13Z,32,46,46,60,127
2026-02-28T16:58:14Z,40,58,61,,152
2026-02-28T17:03:24Z,32,46,47,,127
2026-02-28T17:08:34Z,31,45,45,60,124
2026-02-28T17:13:34Z,31,46,46,60,127
2026-02-28T17:18:35Z,30,43,45,60,119
2026-02-28T17:23:35Z,37,50,53,60,137
2026-02-28T17:28:36Z,25,38,39,60,107
2026-02-28T17:33:36Z,36,53,54,60,144
2026-02-28T17:38:37Z,29,41,41,60,115
2026-02-28T17:43:37Z,38,55,57,60,149
2026-02-28T17:48:38Z,37,54,56,60,147
2026-02-28T17:53:38Z,44,61,62,60,154
2026-02-28T17:58:39Z,36,52,54,60,142
2026-02-28T18:03:39Z,33,45,47,60,124
2026-02-28T18:08:41Z,34,48,48,60,132
2026-02-28T18:13:41Z,35,50,51,60,137
2026-02-28T18:18:42Z,39,54,56,60,147
2026-02-28T18:23:42Z,35,50,52,60,137
2026-02-28T18:28:43Z,44,61,64,60,154
2026-02-28T18:33:43Z,36,51,53,60,139
2026-02-28T18:38:44Z,46,65,66,66,156
2026-02-28T18:43:44Z,35,51,54,66,139
2026-02-28T18:48:45Z,42,61,64,66,154
2026-02-28T18:53:48Z,38,50,51,66,137
2026-02-28T18:58:48Z,30,43,44,66,119
2026-02-28T19:03:49Z,36,53,55,66,144
2026-02-28T19:08:49Z,41,58,60,66,152
2026-02-28T19:13:50Z,33,48,50,66,132
2026-02-28T19:18:50Z,28,38,40,66,107
2026-02-28T19:23:51Z,25,34,35,66,97
2026-02-28T19:28:52Z,23,34,34,66,97
2026-02-28T19:33:53Z,23,31,32,66,91
2026-02-28T19:38:55Z,25,38,38,,107
2026-02-28T19:44:05Z,24,33,34,66,95
2026-02-28T19:49:06Z,21,28,29,66,84
2026-02-28T19:54:07Z,21,28,29,66,84
2026-02-28T19:59:07Z,21,29,30,66,87
2026-02-28T20:04:08Z,22,28,28,66,84
2026-02-28T20:09:08Z,20,25,27,66,78
2026-02-28T20:14:10Z,21,29,29,66,87
2026-02-28T20:19:10Z,17,23,24,66,74
2026-02-28T20:24:11Z,12,20,21,66,68
2026-02-28T20:29:11Z,12,21,21,66,70
2026-02-28T20:34:12Z,11,20,20,66,68
2026-02-28T20:39:12Z,12,22,22,66,72
2026-02-28T20:44:13Z,11,22,22,66,72
2026-02-28T20:49:13Z,11,21,21,66,70
2026-02-28T20:54:14Z,9,18,18,66,63
2026-02-28T20:59:14Z,12,22,23,66,72
2026-02-28T21:04:15Z,9,17,17,66,61
2026-02-28T21:09:16Z,11,20,20,66,68
2026-02-28T21:14:16Z,11,18,18,66,63
2026-02-28T21:19:17Z,9,18,20,66,63
2026-02-28T21:24:17Z,10,18,20,66,63
2026-02-28T21:29:18Z,10,17,17,66,61
2026-02-28T21:34:18Z,10,15,17,66,57
2026-02-28T21:39:21Z,11,21,21,66,70
2026-02-28T21:44:21Z,10,16,16,69,59
2026-02-28T21:49:22Z,11,18,20,69,63
2026-02-28T21:54:22Z,10,18,20,69,63
2026-02-28T21:59:23Z,10,18,18,69,63
2026-02-28T22:04:23Z,9,18,20,69,63
2026-02-28T22:09:24Z,11,20,21,69,68
2026-02-28T22:14:24Z,9,17,18,69,61
2026-02-28T22:19:26Z,9,20,20,69,68
2026-02-28T22:24:26Z,9,17,18,69,61
2026-02-28T22:29:27Z,10,18,18,,63
2026-02-28T22:34:37Z,7,17,17,69,61
2026-02-28T22:39:37Z,9,17,17,69,61
2026-02-28T22:44:38Z,7,16,17,69,59
2026-02-28T22:49:38Z,10,20,21,69,68
2026-02-28T22:54:39Z,10,17,17,69,61
2026-02-28T22:59:39Z,10,17,18,69,61
2026-02-28T23:04:40Z,10,18,21,69,63
2026-02-28T23:09:41Z,10,18,18,69,63
2026-02-28T23:14:42Z,9,16,17,69,59
2026-02-28T23:19:42Z,9,17,18,69,61
2026-02-28T23:24:43Z,9,16,16,69,59
2026-02-28T23:29:43Z,10,18,21,69,63
2026-02-28T23:34:44Z,11,20,21,69,68
2026-02-28T23:39:45Z,12,21,21,69,70
2026-02-28T23:44:46Z,11,18,21,69,63
2026-02-28T23:49:47Z,12,21,21,69,70
2026-02-28T23:54:47Z,14,22,22,69,72
2026-02-28T23:59:48Z,11,20,21,69,68
2026-03-01T00:04:50Z,13,22,22,69,72
2026-03-01T00:09:51Z,12,20,21,69,68
2026-03-01T00:14:52Z,16,23,23,69,74
2026-03-01T00:19:52Z,17,23,24,69,74
2026-03-01T00:24:53Z,15,21,21,,70
2026-03-01T00:30:03Z,14,22,23,69,72
2026-03-01T00:35:03Z,15,23,23,69,74
2026-03-01T00:40:04Z,17,23,23,77,74
2026-03-01T00:45:04Z,18,24,24,,76
2026-03-01T00:50:14Z,17,23,23,77,74
2026-03-01T00:55:15Z,18,25,26,77,78
2026-03-01T01:00:16Z,18,23,23,77,74
2026-03-01T01:05:16Z,15,23,23,77,74
2026-03-01T01:10:17Z,14,23,23,77,74
2026-03-01T01:15:17Z,22,28,29,77,84
2026-03-01T01:20:18Z,24,34,34,77,97
2026-03-01T01:25:18Z,30,39,40,77,110
2026-03-01T01:30:19Z,36,46,49,77,127
2026-03-01T01:35:21Z,41,53,53,77,144
2026-03-01T01:40:25Z,51,63,66,77,155
2026-03-01T01:45:27Z,53,68,69,77,157
2026-03-01T01:50:28Z,52,66,69,77,156
2026-03-01T01:55:28Z,41,55,56,77,149
2026-03-01T02:00:29Z,23,30,30,77,89
2026-03-01T02:05:29Z,23,31,32,77,91
2026-03-01T02:10:30Z,23,32,33,77,93
2026-03-01T02:15:31Z,20,25,25,77,78
2026-03-01T02:20:31Z,18,23,23,77,74
2026-03-01T02:25:34Z,15,23,23,77,74
2026-03-01T02:30:35Z,11,21,21,77,70
2026-03-01T02:35:35Z,16,24,25,77,76
2026-03-01T02:40:36Z,18,26,26,77,80
2026-03-01T02:45:36Z,18,25,25,77,78
2026-03-01T02:50:37Z,18,24,25,77,76
2026-03-01T02:55:38Z,17,25,25,77,78
2026-03-01T03:00:38Z,16,23,25,77,74
2026-03-01T03:05:39Z,17,23,25,77,74
2026-03-01T03:10:39Z,17,25,26,77,78
2026-03-01T03:15:40Z,20,28,28,77,84
2026-03-01T03:20:40Z,17,23,23,77,74
2026-03-01T03:25:41Z,16,23,23,77,74
2026-03-01T03:30:41Z,12,22,23,77,72
2026-03-01T03:35:42Z,11,23,23,77,74
2026-03-01T03:40:42Z,11,22,23,64,72
2026-03-01T03:45:43Z,16,23,23,64,74
2026-03-01T03:50:44Z,16,21,22,64,70
2026-03-01T03:55:44Z,15,23,23,64,74
2026-03-01T04:00:45Z,12,22,23,64,72
2026-03-01T04:05:45Z,12,21,21,64,70
2026-03-01T04:10:46Z,16,22,23,,72
2026-03-01T04:15:56Z,15,23,23,64,74
2026-03-01T04:20:56Z,14,21,21,64,70
2026-03-01T04:25:57Z,12,18,21,64,63
2026-03-01T04:30:58Z,10,20,20,64,68
2026-03-01T04:35:58Z,12,22,22,64,72
2026-03-01T04:40:59Z,12,22,22,64,72
2026-03-01T04:45:59Z,13,22,22,64,72
2026-03-01T04:51:00Z,11,18,20,64,63
2026-03-01T04:56:00Z,11,18,18,64,63
2026-03-01T05:01:01Z,12,23,23,64,74
2026-03-01T05:06:01Z,15,23,24,64,74
2026-03-01T05:11:02Z,12,21,21,64,70
2026-03-01T05:16:03Z,12,23,23,64,74
2026-03-01T05:21:03Z,14,23,23,64,74
2026-03-01T05:26:04Z,14,22,23,64,72
2026-03-01T05:31:05Z,15,23,23,64,74
2026-03-01T05:36:05Z,16,24,24,64,76
2026-03-01T05:41:06Z,16,23,23,64,74
2026-03-01T05:46:06Z,21,28,28,64,84
2026-03-01T05:51:08Z,22,29,29,,87
2026-03-01T05:56:18Z,21,27,29,64,82
2026-03-01T06:01:18Z,21,24,25,64,76
2026-03-01T06:06:19Z,22,25,28,64,78
2026-03-01T06:11:20Z,23,27,28,64,82
2026-03-01T06:16:20Z,21,27,27,64,82
2026-03-01T06:21:21Z,21,28,30,64,84
2026-03-01T06:26:21Z,21,28,28,64,84
2026-03-01T06:31:23Z,20,27,28,64,82
2026-03-01T06:36:24Z,21,29,30,64,87
2026-03-01T06:41:24Z,22,29,31,59,87
2026-03-01T06:46:25Z,23,31,31,59,91
2026-03-01T06:51:25Z,23,31,32,59,91
2026-03-01T06:56:26Z,22,28,29,59,84
2026-03-01T07:01:27Z,23,30,30,59,89
2026-03-01T07:06:29Z,23,29,30,59,87
2026-03-01T07:11:30Z,23,29,30,59,87
2026-03-01T07:16:30Z,20,28,28,59,84
2026-03-01T07:21:31Z,23,29,29,59,87
2026-03-01T07:26:31Z,23,32,32,59,93
2026-03-01T07:31:32Z,23,31,32,59,91
2026-03-01T07:36:32Z,22,30,31,59,89
2026-03-01T07:41:33Z,23,28,28,59,84
2026-03-01T07:46:34Z,23,31,32,59,91
2026-03-01T07:51:34Z,22,32,32,59,93
2026-03-01T07:56:35Z,22,29,29,59,87
2026-03-01T08:01:36Z,22,31,32,59,91
2026-03-01T08:06:38Z,23,32,33,59,93
2026-03-01T08:11:39Z,22,33,33,59,95
2026-03-01T08:16:39Z,22,31,32,59,91
2026-03-01T08:21:40Z,22,31,33,59,91
2026-03-01T08:26:40Z,23,30,32,59,89
2026-03-01T08:31:41Z,22,28,29,59,84
2026-03-01T08:36:41Z,22,29,29,59,87
2026-03-01T08:41:42Z,23,31,31,59,91
2026-03-01T08:46:43Z,23,32,32,59,93
2026-03-01T08:51:44Z,24,33,33,59,95
2026-03-01T08:56:44Z,23,34,34,59,97
2026-03-01T09:01:45Z,22,32,33,59,93
2026-03-01T09:06:46Z,23,33,33,59,95
2026-03-01T09:11:46Z,23,32,32,59,93
2026-03-01T09:16:47Z,23,32,33,59,93
2026-03-01T09:21:47Z,22,31,31,59,91
2026-03-01T09:26:48Z,24,30,30,59,89
2026-03-01T09:31:48Z,22,32,34,59,93
2026-03-01T09:36:49Z,23,32,33,59,93
2026-03-01T09:41:49Z,22,30,30,57,89
2026-03-01T09:46:50Z,22,32,33,57,93
2026-03-01T09:51:51Z,22,33,33,57,95
2026-03-01T09:56:51Z,22,33,33,57,95
2026-03-01T10:01:52Z,23,33,33,57,95
2026-03-01T10:06:52Z,22,33,33,57,95
2026-03-01T10:11:53Z,23,32,33,57,93
2026-03-01T10:16:54Z,24,33,33,57,95
2026-03-01T10:21:55Z,28,35,37,57,99
2026-03-01T10:26:57Z,28,41,41,57,115
2026-03-01T10:31:58Z,29,35,37,57,99
2026-03-01T10:36:58Z,27,37,38,57,105
2026-03-01T10:41:59Z,24,33,34,57,95
2026-03-01T10:46:59Z,25,35,35,57,99
2026-03-01T10:52:00Z,71,106,110,57,177
2026-03-01T10:57:01Z,95,153,158,57,203
2026-03-01T11:02:01Z,69,99,102,57,173
2026-03-01T11:07:02Z,45,65,67,57,156
2026-03-01T11:12:05Z,33,48,51,57,132
2026-03-01T11:17:06Z,28,39,40,57,110
2026-03-01T11:22:06Z,25,33,33,57,95
2026-03-01T11:27:07Z,23,33,33,57,95
2026-03-01T11:32:08Z,24,34,34,57,97
2026-03-01T11:37:10Z,23,33,35,57,95
2026-03-01T11:42:10Z,23,33,33,57,95
2026-03-01T11:47:11Z,21,28,29,57,84
2026-03-01T11:52:13Z,18,23,25,57,74
2026-03-01T11:57:13Z,17,23,23,57,74
2026-03-01T12:02:16Z,16,22,22,57,72
2026-03-01T12:07:16Z,17,22,22,57,72
2026-03-01T12:12:17Z,16,21,22,57,70
2026-03-01T12:17:19Z,12,20,21,57,68
2026-03-01T12:22:20Z,11,21,21,57,70
2026-03-01T12:27:20Z,9,16,17,57,59
2026-03-01T12:32:21Z,9,17,17,57,61
2026-03-01T12:37:21Z,7,16,16,57,59
2026-03-01T12:42:23Z,7,15,16,61,57
2026-03-01T12:47:23Z,7,16,16,61,59
2026-03-01T12:52:24Z,7,17,17,61,61
2026-03-01T12:57:26Z,7,15,15,61,57
2026-03-01T13:02:27Z,5,10,10,61,42
2026-03-01T13:07:27Z,5,11,11,61,46
2026-03-01T13:12:28Z,5,10,11,61,42
2026-03-01T13:17:28Z,6,11,12,61,46
2026-03-01T13:22:29Z,4,9,9,61,38
2026-03-01T13:27:29Z,6,10,10,,42
2026-03-01T13:32:39Z,7,11,12,61,46
2026-03-01T13:37:40Z,7,12,17,61,50
2026-03-01T13:42:42Z,6,14,16,61,55
2026-03-01T13:47:43Z,7,18,20,61,63
2026-03-01T13:52:43Z,11,20,21,61,68
2026-03-01T13:57:44Z,11,23,23,61,74
2026-03-01T14:02:44Z,15,23,23,61,74
2026-03-01T14:07:45Z,20,25,27,61,78
2026-03-01T14:12:45Z,21,29,29,61,87
2026-03-01T14:17:46Z,22,32,32,61,93
2026-03-01T14:22:47Z,22,33,33,61,95
2026-03-01T14:27:47Z,23,32,34,61,93
2026-03-01T14:32:48Z,24,34,35,61,97
2026-03-01T14:37:48Z,28,41,42,61,115
2026-03-01T14:42:49Z,28,39,42,61,110
2026-03-01T14:47:50Z,28,41,44,61,115
2026-03-01T14:52:51Z,30,45,46,61,124
2026-03-01T14:57:51Z,30,44,44,61,122
2026-03-01T15:02:54Z,32,47,48,61,129
2026-03-01T15:07:54Z,32,45,46,61,124
2026-03-01T15:12:55Z,38,51,54,61,139
2026-03-01T15:17:55Z,37,56,56,61,151
2026-03-01T15:22:56Z,34,50,52,61,137
2026-03-01T15:27:57Z,30,45,47,61,124
2026-03-01T15:32:57Z,34,51,54,61,139
2026-03-01T15:37:58Z,33,51,54,62,139
2026-03-01T15:43:01Z,41,58,61,62,152
2026-03-01T15:48:01Z,38,52,55,62,142
2026-03-01T15:53:02Z,36,55,56,62,149
2026-03-01T15:58:02Z,38,55,56,62,149
2026-03-01T16:03:03Z,38,56,58,62,151
2026-03-01T16:08:03Z,41,61,66,62,154
2026-03-01T16:13:04Z,37,53,56,62,144
2026-03-01T16:18:04Z,41,61,64,62,154
2026-03-01T16:23:05Z,43,60,65,62,153
2026-03-01T16:28:07Z,35,56,57,62,151
2026-03-01T16:33:08Z,33,48,51,62,132
2026-03-01T16:38:08Z,35,52,56,62,142
2026-03-01T16:43:09Z,31,42,43,62,117
2026-03-01T16:48:10Z,23,35,37,62,99
2026-03-01T16:53:10Z,37,55,57,62,149
2026-03-01T16:58:13Z,34,48,51,62,132
2026-03-01T17:03:13Z,37,56,58,62,151
2026-03-01T17:08:15Z,37,54,56,62,147
2026-03-01T17:13:15Z,37,55,58,62,149
2026-03-01T17:18:18Z,45,67,71,62,157
2026-03-01T17:23:20Z,33,48,52,62,132
2026-03-01T17:28:21Z,31,47,47,62,129
2026-03-01T17:33:21Z,15,22,22,62,72
2026-03-01T17:38:24Z,15,23,23,62,74
2026-03-01T17:43:24Z,24,35,35,62,99
2026-03-01T17:48:25Z,23,37,38,62,105
2026-03-01T17:53:26Z,20,27,28,62,82
2026-03-01T17:58:26Z,18,27,28,62,82
2026-03-01T18:03:27Z,14,23,23,62,74
2026-03-01T18:08:28Z,15,23,24,62,74
2026-03-01T18:13:28Z,9,17,21,62,61
2026-03-01T18:18:29Z,18,31,31,62,91
2026-03-01T18:23:30Z,12,24,24,62,76
2026-03-01T18:28:30Z,18,24,24,62,76
2026-03-01T18:33:31Z,18,29,30,62,87
2026-03-01T18:38:31Z,20,24,25,64,76
2026-03-01T18:43:32Z,16,23,24,64,74
2026-03-01T18:48:32Z,17,23,23,64,74
2026-03-01T18:53:33Z,14,22,23,64,72
2026-03-01T18:58:33Z,15,22,23,64,72
2026-03-01T19:03:34Z,17,23,24,64,74
2026-03-01T19:08:35Z,11,22,22,64,72
2026-03-01T19:13:37Z,10,21,23,64,70
2026-03-01T19:18:38Z,10,21,21,64,70
2026-03-01T19:23:40Z,7,17,17,64,61
2026-03-01T19:28:43Z,11,21,21,64,70
2026-03-01T19:33:43Z,7,18,18,64,63
2026-03-01T19:38:44Z,9,17,18,64,61
2026-03-01T19:43:44Z,9,18,18,64,63
2026-03-01T19:48:45Z,10,15,17,64,57
2026-03-01T19:53:45Z,9,18,18,64,63
2026-03-01T19:58:46Z,9,15,16,64,57
2026-03-01T20:03:46Z,7,15,16,64,57
2026-03-01T20:08:47Z,7,15,17,64,57
2026-03-01T20:13:47Z,9,16,17,64,59
2026-03-01T20:18:48Z,7,16,18,64,59
2026-03-01T20:23:48Z,6,12,14,64,50
2026-03-01T20:28:49Z,7,16,17,64,59
2026-03-01T20:33:49Z,9,17,18,64,61
2026-03-01T20:38:50Z,9,17,17,64,61
2026-03-01T20:43:50Z,10,20,20,64,68
2026-03-01T20:48:51Z,10,17,18,64,61
2026-03-01T20:53:53Z,10,18,18,64,63
2026-03-01T20:58:54Z,10,20,21,64,68
2026-03-01T21:03:54Z,11,17,20,64,61
2026-03-01T21:08:55Z,11,20,21,64,68
2026-03-01T21:13:55Z,10,18,20,64,63
2026-03-01T21:18:56Z,11,23,23,64,74
2026-03-01T21:23:57Z,10,20,21,64,68
2026-03-01T21:28:57Z,11,21,21,,70
2026-03-01T21:34:07Z,10,17,18,64,61
2026-03-01T21:39:08Z,11,18,18,64,63
2026-03-01T21:44:08Z,11,20,22,68,68
2026-03-01T21:49:09Z,12,20,21,68,68
2026-03-01T21:54:09Z,14,24,24,,76
2026-03-01T21:59:19Z,15,23,23,68,74
2026-03-01T22:04:20Z,17,24,24,68,76
2026-03-01T22:09:20Z,22,27,27,68,82
2026-03-01T22:14:21Z,20,25,27,68,78
2026-03-01T22:19:22Z,20,24,25,68,76
2026-03-01T22:24:22Z,22,30,31,68,89
2026-03-01T22:29:22Z,23,30,32,68,89
2026-03-01T22:34:23Z,22,34,35,68,97
2026-03-01T22:39:24Z,23,34,34,68,97
2026-03-01T22:44:24Z,25,37,39,68,105
2026-03-01T22:49:25Z,25,35,37,68,99
2026-03-01T22:54:25Z,27,38,40,68,107
2026-03-01T22:59:26Z,29,42,43,68,117
2026-03-01T23:04:26Z,31,42,45,68,117
2026-03-01T23:09:27Z,33,44,45,68,122
2026-03-01T23:14:28Z,34,45,47,68,124
2026-03-01T23:19:28Z,34,47,49,68,129
2026-03-01T23:24:29Z,34,49,50,68,134
2026-03-01T23:29:29Z,35,49,50,68,134
2026-03-01T23:34:30Z,38,52,54,68,142
2026-03-01T23:39:30Z,35,52,54,68,142
2026-03-01T23:44:31Z,38,52,53,68,142
2026-03-01T23:49:31Z,37,55,56,68,149
2026-03-01T23:54:34Z,41,57,60,68,152
2026-03-01T23:59:35Z,43,61,64,68,154
2026-03-02T00:04:35Z,42,56,61,68,151
2026-03-02T00:09:36Z,44,60,63,68,153
2026-03-02T00:14:36Z,45,65,66,68,156
2026-03-02T00:19:37Z,42,59,62,,153
2026-03-02T00:24:47Z,38,52,54,68,142
2026-03-02T00:29:49Z,31,45,47,68,124
2026-03-02T00:34:50Z,30,42,43,68,117
2026-03-02T00:39:50Z,23,32,34,80,93
2026-03-02T00:44:51Z,20,27,27,80,82
2026-03-02T00:49:52Z,18,25,25,80,78
2026-03-02T00:54:52Z,17,24,25,80,76
2026-03-02T00:59:53Z,17,23,23,80,74
2026-03-02T01:04:54Z,13,23,23,80,74
2026-03-02T01:09:55Z,10,20,20,80,68
2026-03-02T01:14:56Z,10,20,21,80,68
2026-03-02T01:19:58Z,11,22,22,80,72
2026-03-02T01:24:59Z,10,20,21,80,68
2026-03-02T01:30:00Z,11,20,21,80,68
2026-03-02T01:35:00Z,12,21,22,80,70
2026-03-02T01:40:01Z,12,21,23,80,70
2026-03-02T01:45:01Z,15,23,23,80,74
2026-03-02T01:50:02Z,13,20,21,80,68
2026-03-02T01:55:02Z,11,21,22,80,70
2026-03-02T02:00:03Z,15,23,23,80,74
2026-03-02T02:05:03Z,12,22,22,80,72
2026-03-02T02:10:04Z,12,21,22,80,70
2026-03-02T02:15:05Z,7,16,17,80,59
2026-03-02T02:20:07Z,6,17,17,80,61
2026-03-02T02:25:08Z,6,11,12,80,46
2026-03-02T02:30:08Z,5,9,10,80,38
2026-03-02T02:35:09Z,6,11,11,80,46
2026-03-02T02:40:09Z,7,14,15,80,55
2026-03-02T02:45:10Z,9,17,18,80,61
2026-03-02T02:50:11Z,9,14,16,80,55
2026-03-02T02:55:12Z,7,12,14,80,50
2026-03-02T03:00:12Z,9,18,20,80,63
2026-03-02T03:05:13Z,6,12,15,80,50
2026-03-02T03:10:13Z,9,17,17,80,61
2026-03-02T03:15:14Z,7,16,17,80,59
2026-03-02T03:20:14Z,7,14,16,80,55
2026-03-02T03:25:15Z,6,15,16,80,57
2026-03-02T03:30:15Z,5,12,14,80,50
2026-03-02T03:35:16Z,4,10,11,80,42
2026-03-02T03:40:16Z,9,17,21,65,61
2026-03-02T03:45:17Z,10,15,16,65,57
2026-03-02T03:50:18Z,7,15,15,65,57
2026-03-02T03:55:20Z,7,11,14,65,46
2026-03-02T04:00:21Z,6,17,17,65,61
2026-03-02T04:05:23Z,6,12,15,65,50
2026-03-02T04:10:24Z,7,12,15,65,50
2026-03-02T04:15:24Z,7,14,15,65,55
2026-03-02T04:20:25Z,7,12,12,65,50
2026-03-02T04:25:26Z,9,15,15,65,57
2026-03-02T04:30:28Z,6,14,15,65,55
2026-03-02T04:35:29Z,7,14,15,65,55
2026-03-02T04:40:29Z,10,15,15,65,57
2026-03-02T04:45:30Z,9,12,16,65,50
2026-03-02T04:50:30Z,7,14,15,65,55
2026-03-02T04:55:31Z,9,17,17,65,61
2026-03-02T05:00:31Z,9,17,18,65,61
2026-03-02T05:05:32Z,7,16,16,65,59
2026-03-02T05:10:33Z,7,18,18,65,63
2026-03-02T05:15:33Z,9,16,18,65,59
2026-03-02T05:20:34Z,9,16,17,65,59
2026-03-02T05:25:34Z,7,14,15,65,55
2026-03-02T05:30:35Z,9,14,16,65,55
2026-03-02T05:35:36Z,7,16,16,65,59
2026-03-02T05:40:37Z,7,16,16,65,59
2026-03-02T05:45:37Z,7,12,16,65,50
2026-03-02T05:50:38Z,7,12,14,65,50
2026-03-02T05:55:38Z,9,17,18,65,61
2026-03-02T06:00:39Z,6,16,16,65,59
2026-03-02T06:05:39Z,10,17,17,65,61
2026-03-02T06:10:40Z,7,14,15,65,55
2026-03-02T06:15:40Z,7,14,16,65,55
2026-03-02T06:20:41Z,7,16,17,65,59
2026-03-02T06:25:42Z,10,16,17,65,59
2026-03-02T06:30:44Z,9,16,17,65,59
2026-03-02T06:35:45Z,7,17,18,65,61
2026-03-02T06:40:45Z,10,18,18,65,63
2026-03-02T06:45:46Z,9,15,17,65,57
2026-03-02T06:50:46Z,9,16,16,65,59
2026-03-02T06:55:47Z,11,20,20,65,68
2026-03-02T07:00:47Z,11,18,20,65,63
2026-03-02T07:05:48Z,9,17,17,65,61
2026-03-02T07:10:48Z,10,17,18,65,61
2026-03-02T07:15:49Z,11,21,21,65,70
2026-03-02T07:20:49Z,10,17,17,65,61
2026-03-02T07:25:50Z,11,20,21,65,68
2026-03-02T07:30:51Z,10,20,21,65,68
2026-03-02T07:35:51Z,11,21,22,65,70
2026-03-02T07:40:52Z,14,21,22,65,70
2026-03-02T07:45:52Z,10,17,17,65,61
2026-03-02T07:50:53Z,12,21,21,65,70
2026-03-02T07:55:53Z,15,21,21,65,70
2026-03-02T08:00:54Z,14,21,21,65,70
2026-03-02T08:05:54Z,14,21,22,65,70
2026-03-02T08:10:55Z,16,21,21,65,70
2026-03-02T08:15:55Z,15,21,21,65,70
2026-03-02T08:20:56Z,15,22,22,65,72
2026-03-02T08:25:56Z,14,21,21,65,70
2026-03-02T08:30:57Z,14,21,22,65,70
2026-03-02T08:35:57Z,16,22,22,65,72
2026-03-02T08:40:58Z,16,22,22,65,72
2026-03-02T08:46:00Z,16,22,24,65,72
2026-03-02T08:51:01Z,17,22,22,65,72
2026-03-02T08:56:01Z,17,22,24,65,72
2026-03-02T09:01:02Z,18,22,22,65,72
2026-03-02T09:06:03Z,18,24,24,65,76
2026-03-02T09:11:03Z,20,24,25,65,76
2026-03-02T09:16:04Z,20,25,25,65,78
2026-03-02T09:21:06Z,18,27,27,65,82
2026-03-02T09:26:07Z,18,27,27,65,82
2026-03-02T09:31:07Z,20,25,25,65,78
2026-03-02T09:36:08Z,20,27,27,65,82
2026-03-02T09:41:08Z,20,28,29,65,84
2026-03-02T09:46:09Z,21,27,27,65,82
2026-03-02T09:51:09Z,21,29,29,65,87
2026-03-02T09:56:10Z,21,28,30,65,84
2026-03-02T10:01:11Z,21,28,29,65,84
2026-03-02T10:06:11Z,20,28,28,65,84
2026-03-02T10:11:12Z,21,25,27,65,78
2026-03-02T10:16:12Z,21,27,28,65,82
2026-03-02T10:21:13Z,21,29,29,65,87
2026-03-02T10:26:14Z,21,29,29,65,87
2026-03-02T10:31:14Z,21,29,30,65,87
2026-03-02T10:36:15Z,22,27,29,65,82
